issue_id,row_id,column_name,issue_type,current_value,suggested_value,confidence,severity,severity_score,reason,source_method,can_auto_fix,created_at
01b39f91-a5ac-4ebb-9290-09656757d26d,I147062,payment_method,invalid,Credit Ca,Credit Card,1.0,medium,0.4,"Value is not in allowed values: ['Cash', 'Credit Card', 'Debit Card'].",rule_invalid_detector,True,2026-07-26T11:36:13.677312
8e8e4479-e66e-4c52-b83b-fbc62eb1faae,I187519,payment_method,invalid,Dit Card,Credit Card,0.7076,medium,0.4,"Value is not in allowed values: ['Cash', 'Credit Card', 'Debit Card'].",rule_invalid_detector,True,2026-07-26T11:36:13.677312
16c2bc6c-167b-403c-9250-015e8b4da832,I117291,payment_method,invalid,Ca,,0.0,medium,0.4,"Value is not in allowed values: ['Cash', 'Credit Card', 'Debit Card'].",rule_invalid_detector,False,2026-07-26T11:36:13.677312
e84c7b49-64b3-4ba4-bfbe-2fe44760e3de,I196704,shopping_mall,invalid,MALL,Mall of Istanbul,0.5592,medium,0.4,"Value is not in allowed values: ['Cevahir AVM', 'Emaar Square Mall', 'Forum Istanbul', 'Istinye Park', 'Kanyon', 'Mall of Istanbul', 'Metrocity', 'Metropol AVM', 'Viaport Outlet', 'Zorlu Center'].",rule_invalid_detector,True,2026-07-26T11:36:13.711348
c9f16ca6-b3e2-42ff-8104-2a124890d7a7,I331891,shopping_mall,invalid,Emaar  Mall,Emaar Square Mall,0.8734,medium,0.4,"Value is not in allowed values: ['Cevahir AVM', 'Emaar Square Mall', 'Forum Istanbul', 'Istinye Park', 'Kanyon', 'Mall of Istanbul', 'Metrocity', 'Metropol AVM', 'Viaport Outlet', 'Zorlu Center'].",rule_invalid_detector,True,2026-07-26T11:36:13.711348
da5409ba-3139-44ef-aa13-675077843846,I339732,shopping_mall,invalid,Emaar_Square-Mall,Emaar Square Mall,1.0,medium,0.4,"Value is not in allowed values: ['Cevahir AVM', 'Emaar Square Mall', 'Forum Istanbul', 'Istinye Park', 'Kanyon', 'Mall of Istanbul', 'Metrocity', 'Metropol AVM', 'Viaport Outlet', 'Zorlu Center'].",rule_invalid_detector,True,2026-07-26T11:36:13.711348
75ec0612-9923-463e-8056-d238d4ed7156,I887161,shopping_mall,invalid,Kanyones,Kanyon,1.0,medium,0.4,"Value is not in allowed values: ['Cevahir AVM', 'Emaar Square Mall', 'Forum Istanbul', 'Istinye Park', 'Kanyon', 'Mall of Istanbul', 'Metrocity', 'Metropol AVM', 'Viaport Outlet', 'Zorlu Center'].",rule_invalid_detector,True,2026-07-26T11:36:13.711348
95d28674-e6a7-4fe9-9fd3-090b6fdc87b0,I203187,shopping_mall,invalid,Zorlu,Zorlu Center,0.8461,medium,0.4,"Value is not in allowed values: ['Cevahir AVM', 'Emaar Square Mall', 'Forum Istanbul', 'Istinye Park', 'Kanyon', 'Mall of Istanbul', 'Metrocity', 'Metropol AVM', 'Viaport Outlet', 'Zorlu Center'].",rule_invalid_detector,True,2026-07-26T11:36:13.711348
9d99e9c6-f59c-43a9-8538-8712c245fcd4,I306368,unit_price,invalid,-5.23,0,1.0,high,0.7,Value is smaller than minimum allowed: 0.,rule_invalid_detector,True,2026-07-26T11:36:13.746161
91fe5006-02db-4987-a351-73ac38f48d27,I640508,unit_price,invalid,-35.84,0,1.0,high,0.7,Value is smaller than minimum allowed: 0.,rule_invalid_detector,True,2026-07-26T11:36:13.746161
44af63e6-1681-4c2a-a5f1-e339487aa874,I294687,unit_price,invalid,-15.15,0,1.0,high,0.7,Value is smaller than minimum allowed: 0.,rule_invalid_detector,True,2026-07-26T11:36:13.746161
18382f1e-6eb4-42b1-b860-9445baf06e1c,I688768,shopping_mall,anomaly,Viaport Outlet,Forum Istanbul,0.057,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:45.962261
6c8195cc-1e00-4b3d-9b17-331fc9c13dc2,I294687,category,anomaly,Books,Food & Beverage,0.0195,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:45.985539
368cc577-9071-4ef8-ae9e-74a3c7b33298,I294687,shopping_mall,anomaly,Metrocity,Istinye Park,0.0195,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:45.985539
9feaea71-bea6-4375-8d74-089284b6a1ee,I294687,age_group,anomaly,,56_plus,0.0195,high,0.5,Column 'age_group' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:45.985539
f8dc670b-2a1e-487e-8f8b-ae5722e8b7d4,I294687,price_deviation_from_category,anomaly,-30.3,,0.0195,medium,0.5,Column 'price_deviation_from_category' deviates from similar normal records.,isolation_forest+feature_contribution,False,2026-07-26T11:36:45.985539
8fe1d831-9589-4d97-b2bc-7dbb4501516d,I183746,shopping_mall,anomaly,Emaar Square Mall,Istinye Park,0.0754,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:46.024174
040b6453-c252-4a4d-8f86-1c8c567f8446,I183746,age_group,anomaly,,46_55,0.0754,low,,Column 'age_group' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:46.024174
e17b16ce-999f-4e74-9c7a-1a6cca551d89,I269690,shopping_mall,anomaly,Zorlu Center,Mall of Istanbul,0.1172,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:46.046490
d32b4441-c2bc-4676-8bc1-0e9c8f750ca4,I170160,payment_method,anomaly,Debit Card,Credit Card,0.0707,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:47.272634
f09880d3-77f0-490d-92ee-bc049a2214fd,I402966,shopping_mall,anomaly,Viaport Outlet,Viaport Outlet,0.0083,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:47.306160
d62f19f0-e645-49c5-917f-a5985cfd9b66,I119809,shopping_mall,anomaly,Zorlu Center,Emaar Square Mall,0.0438,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:47.491257
7d9dcca1-0c00-4695-aab7-144a75ae1aff,I337094,shopping_mall,anomaly,Zorlu Center,Mall of Istanbul,0.0459,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:47.551315
1364e7d0-0f44-4bb8-9765-80e83d6824a4,I337094,age_group,anomaly,46_55,46_55,0.0459,low,0.0,Column 'age_group' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:47.551315
42805cd4-a0d2-456c-b284-f4b0bce059f4,I258204,shopping_mall,anomaly,Emaar Square Mall,Emaar Square Mall,0.0244,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:47.622225
1c3f4ba2-ff0d-4669-b5e3-55c081b8c77a,I283774,payment_method,anomaly,Debit Card,Credit Card,0.1447,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:47.808729
c196d369-832e-429a-ad35-aeeea8910fd6,I251779,shopping_mall,anomaly,Zorlu Center,Kanyon,0.1085,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:47.900375
d968c18d-cdfe-44e7-b97d-d52e721a9e7a,I334155,shopping_mall,anomaly,Viaport Outlet,Mall of Istanbul,0.0404,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:47.917753
67fbaecc-2f97-44f2-930e-46c8e7912307,I289516,shopping_mall,anomaly,Zorlu Center,Kanyon,0.0626,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.167654
5dace8b2-75a6-4d2c-8b95-c05fe62b9aec,I188382,shopping_mall,anomaly,Emaar Square Mall,Metrocity,0.0039,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.184631
f961a003-4550-4a77-a335-ef198424a9dc,I178637,shopping_mall,anomaly,Emaar Square Mall,Emaar Square Mall,0.0098,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.200327
c78f7524-1f94-4fe0-8592-8489f6646380,I929854,payment_method,anomaly,Debit Card,Credit Card,0.1179,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.224734
c107f355-5dc7-4b15-8a7d-494995c9d9e4,I268823,shopping_mall,anomaly,Istinye Park,Forum Istanbul,0.1351,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.246107
65bcdc13-b21a-4664-8bac-3507cb3f1914,I722991,shopping_mall,anomaly,Zorlu Center,Emaar Square Mall,0.0305,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.357630
db7b536a-50cc-4b47-94c1-67954be210ea,I713320,shopping_mall,anomaly,Zorlu Center,Metrocity,0.0005,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.428898
1d6f6624-a85a-4de8-9c99-3484550b0d03,I275001,shopping_mall,anomaly,Cevahir AVM,Mall of Istanbul,0.0243,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.458265
fe60d442-97c2-4080-8a83-612255d899d2,I300065,gender,anomaly,Male,Female,0.0359,high,0.5,Column 'gender' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.481062
924ccbbc-5474-4393-a9c3-f0f32721be9d,I300065,shopping_mall,anomaly,Viaport Outlet,Mall of Istanbul,0.0359,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.482066
9bb2bdda-42cf-4710-a7a6-b23b4352ba98,I846448,payment_method,anomaly,Debit Card,Cash,0.154,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.517442
16016b89-7cbe-478b-bc14-0afb02c87fa2,I701994,shopping_mall,anomaly,Forum Istanbul,Cevahir AVM,0.1373,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.540864
3a0c2fdb-5786-4af4-ab0b-4e12775b9bcc,I165932,shopping_mall,anomaly,Cevahir AVM,Metrocity,0.0469,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.560651
419f2213-24fb-4864-85f2-bc61bd53cc57,I127144,shopping_mall,anomaly,Mall of Istanbul,Kanyon,0.0024,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.631309
11fa4985-4028-48cd-8cbd-66bf9a3f09c0,I209913,category,anomaly,Books,Books,0.0129,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.718002
fdad143c-08a2-4fe7-a75b-b847586ec1b6,I255891,payment_method,anomaly,Debit Card,Cash,0.0266,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.861921
c064159d-7751-4148-9837-e77492aa4c87,I255891,shopping_mall,anomaly,Istinye Park,Mall of Istanbul,0.0266,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:48.861921
322c6333-626d-41b2-9ea9-84fe9ccf96d5,I133527,shopping_mall,anomaly,Mall of Istanbul,Mall of Istanbul,0.096,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:49.124940
9a2170d0-0927-4b54-9a47-1a48c15a0b6c,I252825,shopping_mall,anomaly,Metropol AVM,Metrocity,0.0435,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:49.241829
32d3e062-9fc1-4a39-9c36-8152fdfdff42,I284202,shopping_mall,anomaly,Istinye Park,Istinye Park,0.0239,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:49.361225
9a909c72-3ecd-448a-a52b-36773312d4cb,I818342,shopping_mall,anomaly,Zorlu Center,Kanyon,0.0091,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:49.424018
6c442266-18a9-4f91-af71-fafa63d99f07,I139026,shopping_mall,anomaly,Zorlu Center,Mall of Istanbul,0.0012,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:49.463611
2d566012-87b5-4c12-8acf-eb0eebb0deb0,I216047,shopping_mall,anomaly,Cevahir AVM,Kanyon,0.0875,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:49.483624
c2affe3b-822d-4e53-8894-608932effd84,I204418,shopping_mall,anomaly,Zorlu Center,Kanyon,0.0587,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:49.668476
08d23dd7-429c-4951-8471-6453f6faff17,I312066,shopping_mall,anomaly,Metropol AVM,Metropol AVM,0.0027,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:49.725481
9255a8b8-5a44-4acb-a4aa-7abaaa11ef82,I572573,shopping_mall,anomaly,Metropol AVM,Kanyon,0.0418,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:49.860296
636a400e-596b-46ba-a19c-664a9650066a,I737951,shopping_mall,anomaly,Viaport Outlet,Istinye Park,0.0189,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:49.905441
8517813a-a2e8-4a41-b873-658201ef88a6,I490823,shopping_mall,anomaly,Emaar Square Mall,Emaar Square Mall,0.0043,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:50.162542
a999c200-c180-491a-b17b-0f186ba5b452,I599893,gender,anomaly,Male,Male,0.2015,high,0.5,Column 'gender' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:50.279438
81b9449b-2b0d-449c-8b39-a239eca061f5,I232062,shopping_mall,anomaly,Zorlu Center,Mall of Istanbul,0.1295,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:50.294506
f6736728-d3ca-4dcb-a8ae-8601f66a3133,I110328,payment_method,anomaly,Debit Card,Debit Card,0.0673,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:50.321991
bc818ca3-d02b-4f8f-96ed-78c88837bf8e,I210025,shopping_mall,anomaly,Metropol AVM,Cevahir AVM,0.0269,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:50.456426
00c18617-36e2-4dc8-b7b5-1b9fb10699b2,I314442,category,anomaly,Books,Books,0.0313,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-26T11:36:50.501582
