issue_id,row_id,column_name,issue_type,current_value,suggested_value,confidence,severity,severity_score,reason,source_method,can_auto_fix,created_at
c0fa65f0-52df-4ed1-aa56-642258ebf370,I400888,shopping_mall,anomaly,Zorlu Center,Istinye Park,0.0368,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:51.705424
717197a9-cc7a-46a9-baf2-aba37e595e4f,I312066,shopping_mall,anomaly,Metropol AVM,Metropol AVM,0.0104,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:51.993979
40ff3c4a-93f2-4d76-ae69-34ba75b7bd33,I341437,shopping_mall,anomaly,Viaport Outlet,Emaar Square Mall,0.0479,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:52.214727
4cdb21d8-2c93-4e92-9cbd-8053053355bb,I274215,payment_method,anomaly,Debit Card,Credit Card,0.047,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:52.859899
34c2940d-0240-49fe-aa61-4f7600892ef6,I429412,category,anomaly,Toys,Cosmetics,0.0738,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:52.927799
6e976f0a-7865-4917-ba11-13a5530edfec,I229252,shopping_mall,anomaly,Emaar Square Mall,Metrocity,0.0574,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:52.985169
b742c73b-7b65-43ac-8f42-f81f3b0e3060,I599893,gender,anomaly,Male,Male,0.1272,high,0.5,Column 'gender' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:53.208081
ba334cd7-cc5b-4e3b-b020-4cda4dd50b86,I110328,payment_method,anomaly,Debit Card,Debit Card,0.0852,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:53.312939
e542ca20-ab19-432c-8b3b-0561575ae388,I549888,shopping_mall,anomaly,Viaport Outlet,Mall of Istanbul,0.0334,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:53.415436
963d00c5-621b-409f-bb3f-ba5941b88f2f,I210025,shopping_mall,anomaly,Metropol AVM,Cevahir AVM,0.0345,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:53.622900
a3420892-757e-459e-b9f9-1f4993e0957e,I172841,shopping_mall,anomaly,Zorlu Center,Forum Istanbul,0.003,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:54.612845
e93f3b37-d742-4ad6-a099-db4a75dc0633,I515685,category,anomaly,Toys,Toys,0.0251,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:54.816590
8c424d86-b5be-4105-a38f-359f4cc0be8f,I125352,shopping_mall,anomaly,Viaport Outlet,Viaport Outlet,0.0104,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:55.157056
33d93020-76b2-44d2-9886-96f8f45e6712,I299435,shopping_mall,anomaly,Zorlu Center,Kanyon,0.0052,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:55.362028
24fa1749-e02c-4143-8240-a74902068bb6,I230347,category,anomaly,Souvenir,Souvenir,0.0441,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:55.408557
8703b380-b08c-4cef-aed5-c7981ef278ec,I154426,shopping_mall,anomaly,Metropol AVM,Kanyon,0.0186,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:55.459052
5473206a-32ec-4cb0-aa3b-2db92e5623f4,I131648,gender,anomaly,Male,Female,0.0298,high,0.5,Column 'gender' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:55.507906
dc951b2a-87c3-43dc-a0c3-bb028fc34455,I133741,shopping_mall,anomaly,Forum Istanbul,Cevahir AVM,0.0427,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:55.910018
2f59f78f-44ea-4f33-b368-0fca75dc9ed9,I103865,shopping_mall,anomaly,Viaport Outlet,Zorlu Center,0.0487,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:56.051080
3a8d35ec-8e5b-4093-baa9-1072dd60d5de,I339038,shopping_mall,anomaly,Forum Istanbul,Cevahir AVM,0.0807,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:56.350685
52fbc05a-fe64-41fd-948c-b4e70361ee74,I229099,shopping_mall,anomaly,Viaport Outlet,Kanyon,0.0281,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:56.712601
4165beef-2e3a-4db5-b028-87f78d72d391,I220604,shopping_mall,anomaly,Viaport Outlet,Kanyon,0.0147,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:56.956293
ccce6b6c-644e-4221-994e-d97d92ad3b48,I106587,payment_method,anomaly,Debit Card,Debit Card,0.084,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:57.104015
a20a3ae3-1e6c-4a26-94b3-430eb160ac89,I309989,shopping_mall,anomaly,Forum Istanbul,Cevahir AVM,0.1089,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:57.250771
3bb59fd6-4b2c-490b-b14e-c29dfef5f45b,I258945,shopping_mall,anomaly,Mall of Istanbul,Kanyon,0.0355,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:57.854668
32b55450-f624-4f15-b50f-e7e1fc293602,I209706,category,anomaly,Toys,Cosmetics,0.0545,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:57.997977
d101b333-d3c9-4b16-b619-f3efa722c603,I192819,shopping_mall,anomaly,Forum Istanbul,Kanyon,0.0834,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:58.690799
8bd1c281-a18d-4b01-9fda-cd517ac37cf6,I134517,shopping_mall,anomaly,Emaar Square Mall,Kanyon,0.0389,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:59.263873
e7295697-ba96-4b1c-adf5-dd2c050e6e14,I200469,shopping_mall,anomaly,Zorlu Center,Kanyon,0.0304,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:59.525220
b339660d-22e2-4aa4-9773-079c7806b100,I460840,shopping_mall,anomaly,Emaar Square Mall,Metrocity,0.1294,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:59.783425
2d675c0e-07d7-47c0-be14-f8b4a9596e34,I112973,payment_method,anomaly,Debit Card,Cash,0.0105,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:56:59.955439
7fb2b042-3ad0-419d-af96-9561b235fec4,I142003,shopping_mall,anomaly,Forum Istanbul,Cevahir AVM,0.0001,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:00.131038
ff6994e3-5231-44b8-bca9-0f29f116f6fc,I162696,payment_method,anomaly,Debit Card,Cash,0.0021,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:00.906380
6d7e9450-5be3-411c-a91d-15c159840696,I577727,shopping_mall,anomaly,Metropol AVM,Forum Istanbul,0.1364,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:00.956203
12c63d73-62b8-458d-93de-6f36ca73b2a7,I285409,shopping_mall,anomaly,Metropol AVM,Mall of Istanbul,0.1534,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:01.057915
5b16408b-1912-4043-b228-6077e904e506,I289041,shopping_mall,anomaly,Metropol AVM,Cevahir AVM,0.0678,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:01.214974
3ead6d63-475a-4724-84cf-beb77b551a92,I613345,shopping_mall,anomaly,Cevahir AVM,Istinye Park,0.0715,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:01.523985
544a43fa-f3fa-43d4-8ad0-c1a82ce6f612,I683539,shopping_mall,anomaly,Emaar Square Mall,Metrocity,0.0353,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:01.618049
d69ced32-3b00-40a8-aa76-6772dfecdaa2,I231273,shopping_mall,anomaly,Viaport Outlet,Forum Istanbul,0.0423,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:01.724888
f0193360-fc1e-4a21-bef5-a0fc41187db4,I244506,shopping_mall,anomaly,Metropol AVM,Mall of Istanbul,0.1055,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:02.041772
03accceb-cee5-4393-92bb-45fe5aad2ce3,I888458,shopping_mall,anomaly,Istinye Park,Istinye Park,0.0535,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:02.304708
96306a9e-38ba-45f8-bf32-cf1034d7739b,I806340,shopping_mall,anomaly,Metrocity,Kanyon,0.0633,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:02.513891
757341e6-a641-4d88-b648-a85ad82ebf6f,I228331,category,anomaly,Toys,Cosmetics,0.0711,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:02.723412
6756561e-4240-48c0-b82d-36ea949f6df1,I228331,shopping_mall,anomaly,Zorlu Center,Istinye Park,0.0711,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:02.723412
cb277f92-9332-4000-bdb9-7459fbd9e6aa,I105974,category,anomaly,Souvenir,Food & Beverage,0.0418,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:02.980860
9bca3241-5946-4417-9811-d9a2b979e25d,I228293,shopping_mall,anomaly,Istinye Park,Cevahir AVM,0.0118,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:03.237908
6d918683-5bb0-45c9-9f44-813879307753,I123728,shopping_mall,anomaly,Viaport Outlet,Mall of Istanbul,0.0704,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:03.506509
935e1cd4-8ac6-48c7-9cdb-4eb8fef2f5cf,I953897,shopping_mall,anomaly,Viaport Outlet,Kanyon,0.1685,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:03.869974
77b270f2-742d-4316-86fd-6f060db2c17e,I281448,shopping_mall,anomaly,Emaar Square Mall,Emaar Square Mall,0.0866,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:04.130399
ae6b0af9-1a74-415e-98dd-ad5f450fe9e9,I257504,shopping_mall,anomaly,Viaport Outlet,Mall of Istanbul,0.1567,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:04.288018
f0add7a8-c920-4b13-ba19-f458e622570c,I580142,category,anomaly,Books,Books,0.0816,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:04.543138
c1aa4ff0-f1d2-4089-93d6-124bce26281a,I580142,shopping_mall,anomaly,Cevahir AVM,Mall of Istanbul,0.0816,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:04.544667
0cc581d5-7388-4935-983e-7c9e5a7654a5,I987243,shopping_mall,anomaly,Forum Istanbul,Metropol AVM,0.0971,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:04.957847
d0566ba7-e88f-4435-8c9e-dbf1cb00a6d6,I144286,shopping_mall,anomaly,Viaport Outlet,Mall of Istanbul,0.0784,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:05.163723
e986e2f9-ae69-4daa-95f0-0cb573253aad,I240050,shopping_mall,anomaly,Mall of Istanbul,Viaport Outlet,0.1083,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:05.319505
202bc972-b59e-4efe-9326-9c6d4609d318,I154304,shopping_mall,anomaly,Metropol AVM,Kanyon,0.0308,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:05.421886
78b08209-c6e4-4ac6-832a-7f5f92fc2480,I306230,payment_method,anomaly,Debit Card,Cash,0.1717,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:05.471816
245b81f5-1c6a-49ef-a04b-c4c055304022,I110985,payment_method,anomaly,Debit Card,Credit Card,0.0392,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:05.624651
1a66bb07-554c-4540-a19b-8d3fcb2ff967,I106088,payment_method,anomaly,Debit Card,Cash,0.0532,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:05.689513
43d88864-dd85-4dc2-bfc5-92f2d7f2dbca,I249807,shopping_mall,anomaly,Viaport Outlet,Emaar Square Mall,0.0011,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:06.447829
2ff5500f-e392-4ed6-b72f-8b2ef348ded3,I320229,shopping_mall,anomaly,Emaar Square Mall,Mall of Istanbul,0.1405,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:06.836898
3ac69186-faec-42b5-9915-6285e22cc87d,I165835,payment_method,anomaly,Debit Card,Credit Card,0.0428,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:07.794046
5b643998-dd8b-4ac5-a48d-5a4c1d149a7e,I110317,category,anomaly,Toys,Cosmetics,0.05,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:08.059749
a83c3b40-95cc-4cd4-a53e-53ebd066063a,I331099,shopping_mall,anomaly,Metropol AVM,Istinye Park,0.0186,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:08.321071
af359ece-8520-4e3d-a5eb-8017e25e53fb,I198546,shopping_mall,anomaly,Cevahir AVM,Mall of Istanbul,0.0041,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:08.375027
6da96f13-b640-44c4-b95a-c7ad82981bd5,I722915,payment_method,anomaly,Debit Card,Cash,0.0237,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:08.537855
743be0eb-7615-47e0-9a6f-d43f4df77e76,I492903,payment_method,anomaly,Debit Card,Credit Card,0.0336,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:08.833767
3e06f9b9-c32d-4965-9a14-45ff0d2b2865,I515486,category,anomaly,Souvenir,Food & Beverage,0.0366,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:08.941937
a4d77410-8fd2-4a31-aa3d-a0ec446bd09c,I110804,payment_method,anomaly,Debit Card,Credit Card,0.0026,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:08.996330
a6544150-2fbe-46ba-8a69-319147c70205,I166650,shopping_mall,anomaly,Forum Istanbul,Forum Istanbul,0.0002,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:09.407037
5de4398e-7d32-472a-a1a7-f9588124b5bb,I288878,shopping_mall,anomaly,Zorlu Center,Mall of Istanbul,0.0083,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:09.953536
3d5d4b36-ff48-41c5-9432-ad3517734e94,I131684,payment_method,anomaly,Debit Card,Cash,0.0193,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:10.388592
d52e5c37-d773-40fa-9fef-1693007a2e91,I322119,payment_method,anomaly,Debit Card,Debit Card,0.2193,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:10.741241
7e7b99f5-7ac8-456c-81ea-8fcf88d23623,I254379,payment_method,anomaly,Debit Card,Cash,0.04,high,0.5,Column 'payment_method' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:11.317093
e9bc9475-42ad-4b22-9320-135079ea7a14,I472551,category,anomaly,Souvenir,Food & Beverage,0.1247,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:11.418794
1ab270c1-82b8-457e-94fe-5da4c71b7f08,I281908,shopping_mall,anomaly,Viaport Outlet,Mall of Istanbul,0.039,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:11.469755
fb42198a-b416-449a-8dfa-b187c37741b4,I109158,shopping_mall,anomaly,Forum Istanbul,Mall of Istanbul,0.0542,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:11.776275
ef21aba9-a6a2-408a-80fd-c3df913af518,I260603,gender,anomaly,Male,Female,0.0077,high,0.5,Column 'gender' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:12.076901
2830e6ce-1bf1-472a-9fae-b4cea0d6721f,I472987,shopping_mall,anomaly,Cevahir AVM,Mall of Istanbul,0.2048,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:12.228969
f1020150-7971-4188-8e9e-30ddebb8ddb6,I321236,category,anomaly,Souvenir,Food & Beverage,0.0952,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:12.547782
1ba16dcc-cf65-4823-9753-d1c05bb34313,I572990,shopping_mall,anomaly,Viaport Outlet,Emaar Square Mall,0.021,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:12.756152
5b119997-58db-4b3e-80ad-d2f4abc82527,I291375,category,anomaly,Toys,Toys,0.0861,high,0.5,Column 'category' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:12.808911
db0df64a-3eb8-4ba2-9e41-d11470fabddb,I419513,gender,anomaly,Male,Female,0.0111,high,0.5,Column 'gender' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:12.913666
85c665c9-978f-4d79-8631-bd9da0099715,I954071,gender,anomaly,Male,Male,0.0503,high,0.5,Column 'gender' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:14.238033
4b7f6514-56fc-4571-add7-426c60114cc2,I264181,shopping_mall,anomaly,Forum Istanbul,Mall of Istanbul,0.066,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:14.802976
64aada7a-0ad3-4187-a9d8-fd5e10cdeb40,I250410,shopping_mall,anomaly,Viaport Outlet,Metrocity,0.0031,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:14.941221
50bdbb8d-9c2a-48bf-8e39-407778a6eb53,I478114,shopping_mall,anomaly,Metrocity,Mall of Istanbul,0.0554,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:15.122845
d1428661-1c81-40cc-ada7-6ce8416674df,I310241,shopping_mall,anomaly,Viaport Outlet,Viaport Outlet,0.0219,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:15.537931
67ad27f8-a79a-48ce-b0ba-75924b6d0664,I313541,age_group,anomaly,46_55,36_45,0.0184,medium,0.2770159078442128,Column 'age_group' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:15.586908
12c49dc1-5220-4987-98f9-1f8a28f87bbf,I325667,shopping_mall,anomaly,Viaport Outlet,Kanyon,0.0168,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:15.842849
41365c7c-9219-4cb6-a341-37f900f203ce,I351506,shopping_mall,anomaly,Forum Istanbul,Kanyon,0.0121,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:15.893505
50e90f76-ba50-48b6-ad21-ef685886ed8d,I104598,shopping_mall,anomaly,Istinye Park,Kanyon,0.007,high,0.5,Column 'shopping_mall' deviates from similar normal records.,isolation_forest+feature_contribution,True,2026-07-01T06:57:16.047987
