issue_id,row_id,column_name,issue_type,current_value,suggested_value,confidence,severity,reason,can_auto_fix
4f5e0817-b17a-46d1-bf0e-cd140c5039ef,T00000780,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
1a638692-7e43-485b-960f-2465d067cba9,T00000847,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
69fe19d7-1128-42df-bc9e-325c75ca6461,T00000854,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
9b843c31-0254-42a6-bb4e-5daf87b2199c,T00000887,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
6ffe3e67-6dab-4295-a954-125c0170a586,T00001040,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
a9bde226-f1e5-491d-9aae-b70e2088ee90,T00001125,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
8e5396d6-fb87-412c-90ef-1fde267328b3,T00001164,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
d2f2d81c-68ba-44e8-bb92-73fd0457cd28,T00001192,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
0263ce09-d5e4-42c2-97d6-4c59ac672bdd,T00001209,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
1a5738db-271a-49bf-a2a5-10edabc01e02,T00001286,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
83dff3c5-13f4-4818-8176-53a9b4261576,T00001405,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
938bd67d-fb70-475c-a71d-fbc49e44d982,T00001436,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
f31e44eb-dbd5-4521-82c0-7514b75987c8,T00001554,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
6f39dae7-92cb-4427-869d-85cbcd49fe3a,T00001588,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
299a84b9-8701-47d1-bc8d-fca26aa11d97,T00001647,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
5c25359e-c626-45a0-ba98-661889b36198,T00001831,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
dc68fcf7-d5b0-4bb5-84f9-0de246476e41,T00001832,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
63caeb7d-5405-4732-88fb-62bd3c3b3ae0,T00002053,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
944758a5-e63c-442a-afc8-714c57a5459e,T00002073,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
cfd64bcf-af2e-4e46-847f-1c04798a1d20,T00002112,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
63265664-f46c-4636-8d41-90e918476e38,T00002163,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
052d9ada-ef8a-4d94-999f-baa75daf03dd,T00002202,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
43bfffb6-cc55-482b-b080-4ca63e84c935,T00002269,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
2b24c59f-84b9-4bdb-8d37-15f87e60a4aa,T00002331,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
1383a71e-a138-44a5-944e-932428e05cac,T00002409,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
e2a109d3-3e58-4bbd-9f70-f8c050dc4dab,T00002495,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
a087b09b-1228-4ac9-8aec-4443bdbc574c,T00002564,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
65b644fd-19aa-48f7-9ce6-5f244de67a9e,T00002633,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
9208aa49-9c32-4929-909e-cad06bc93e6b,T00002668,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
2c1e4eb4-e283-4b74-9572-63a187c74361,T00002680,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
a95e4fea-df0e-4361-b656-7abd865b2922,T00002784,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
be29fccc-c0e8-45e5-9908-ed4cf57a2dfd,T00002867,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
341ab612-f5d0-4ac1-b4bb-aeeb9caa6e74,T00002894,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
1ede33a2-04a6-47c3-bd07-97f2958f04f2,T00002917,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
41eea3b6-4653-4357-99f3-02c52854daab,T00002964,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
fb0125d5-7134-46a2-8279-cf87d3ac939b,T00003017,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
d1898d74-04e2-4585-ad8b-c6e4c866c76b,T00003190,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
4a5a340a-fd35-405b-ba44-d2d578bf1bb3,T00003219,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
e486456b-c647-454d-a1a7-68c448ef3362,T00003230,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
394a923b-ef59-4a00-9e2e-aa78c700e573,T00003306,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
467c70ae-1ed9-4ccd-9d27-f3648636f226,T00003521,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
47f76192-812f-452f-b8f9-3d4d9761f741,T00003634,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
caca9a86-7c99-4e43-b508-7cd06e546677,T00003642,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
73297bce-4b96-415e-b3ec-dcab80ede15a,T00003646,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
9e455793-c062-407a-be80-5bd890238c08,T00003655,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
67288fa3-31a5-429a-86d1-42ccc2966473,T00003689,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
0f4ca136-1da3-431e-bf80-3498ed85d5e8,T00003754,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
2f100692-1e6b-4057-aca9-17a98cbbf517,T00003758,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
85b0f7f7-8488-4536-bdb1-8ef0701f8fb7,T00003831,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
12c724e6-0464-49a8-b97b-3ae22cf73740,T00003860,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
db1b7636-af1f-438b-82c9-7c3aef3cf837,T00003894,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
ae8454c1-3015-4231-9c60-26f3273e09ac,T00003934,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
d81ca624-587e-4039-82ed-24faea7df617,T00004046,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
bae11530-166e-4163-aeb9-b50f3069c578,T00004071,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
d3ada737-51be-4d8f-a4b7-2ad9dff181f6,T00004293,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
f40c017f-52ee-46f2-84d7-446cc8226843,T00004347,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
07c29873-b0be-496d-8707-59b09718ef3d,T00004374,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
ca79605b-bd86-4172-bf5c-46886890017d,T00004379,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
e08793c8-a6b9-45a4-9417-0c51fd1881cb,T00004403,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
4b95d172-8cdd-4b98-b423-8e393fd39537,T00004478,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
308d1090-913c-4825-9142-16687fc79657,T00004500,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
56584ccd-7ad6-42ce-9184-3a99733df1a9,T00004545,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
bf7ef4bb-aeab-4148-84a3-e358deba459d,T00004615,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
673da813-ec60-4d7c-a5c1-e4bf269e346b,T00004647,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
45355835-9d0f-4fab-b64e-bd90739483ca,T00004803,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
4e6b35b6-82be-4c81-b96b-579851142fac,T00004834,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
199ac5ee-bf26-4475-a795-8b74bce27cf7,T00004845,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
6e48f3a1-0b63-481d-b174-38677682aa50,T00004914,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
8dad46a6-25e1-4362-b53a-e7ac25ddf3f6,T00004934,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
793ee99a-8e01-4bda-9d34-b617642d4c8e,T00004974,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
1aa45045-971b-47c4-9c8e-0b7e3a8ec13c,T00005080,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
adf452df-636d-454d-a88a-fe2f4a9560c0,T00005094,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
83247880-d1b4-4253-ad6e-bf0c4dd46fd7,T00005160,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
601cfdc6-63ca-4a91-a842-1128e72a8b8e,T00005166,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
8faf4ce4-e200-416f-8ce3-b24f4ca05c20,T00005167,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
cd96a8e1-62b0-469d-b729-47b6db7bbd32,T00005341,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
320351cf-8bfb-4034-a481-049762b119fd,T00005361,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
0c07f973-7112-4e1e-b659-d74e70bcc8fe,T00005436,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
7732b15f-791b-4967-b9c3-c44845687c90,T00005440,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
8dd07bf7-857b-420d-a7e9-d56cf57dfe9d,T00005505,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
3574ff8d-6791-4a5a-a8be-484dff21eb2e,T00005507,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
29bbb819-885e-4d24-8d1c-659a251ef429,T00005524,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
1c7c041b-180b-495a-97ba-eeca1a709e25,T00005595,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
f7762503-147a-4496-b258-a1b5bf10c6f1,T00005607,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
d1d177f0-a4c3-4023-a821-2f2d66e7d26f,T00005705,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
1d9dc9c7-fb86-4cbb-8831-a633c6ac0189,T00005759,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
7e42c634-962a-4a5d-a896-29f0c57f65f3,T00005787,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
a56897db-d2d3-4b39-abf2-afa81831fdc1,T00005796,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
832cd3a5-d07f-4f3e-a502-c32f181415e3,T00005821,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
3ff9ee78-5f7b-425b-9b06-dffc72a772f7,T00006055,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
8bb077d7-5f3f-4401-9ce3-398368948da4,T00006254,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
d534a2dc-d8df-422b-97d3-db83c323282e,T00006258,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
62f0ff7d-20fe-46d8-84b3-a8a48e530fe8,T00006337,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
c8c7b749-c8b6-49c5-90f3-3458adfbf75c,T00006384,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
53c2b263-0a3d-482e-b210-1079d79bdd68,T00006414,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
9ed5df1b-255d-4241-96b5-83e92b22edec,T00006613,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
25137132-dcfa-4cb6-a7e0-95472ef0387b,T00006663,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
1ea5ea5d-e85f-4b02-bdf2-4a1b5cb196f2,T00006701,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
16936419-4fb7-411f-ada1-234ecf96b275,T00006736,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
1eabc963-dc60-4e9d-b3dc-014c68c1a5e6,T00006871,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
12a3c7f1-221f-4937-a1d7-649c4687ccbc,T00006960,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
e65bbe20-b5a4-4039-9c57-173a955aa887,T00007031,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
500d7ede-4613-42b7-8db4-5c2b0ee1dbad,T00007129,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
d37790ba-c21c-491e-8df4-56ac4830b29e,T00007208,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
d5ed0c77-cd95-46e5-8504-33a8675659c3,T00007270,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
b140470b-7fb6-402e-bb4e-fa61b035db85,T00007275,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
6da190f0-4aba-4737-8e85-f17af404d753,T00007304,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
f6d98741-bbd0-4c87-a5db-39d5e075c124,T00007344,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
fc591671-b309-4e7a-9dfa-915f969e2ac1,T00007380,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
cf69a472-299c-487b-b18e-2d26cee45622,T00007383,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
8ae2c96e-893d-48c5-be74-774ca7202267,T00007422,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
2d09468e-5d2b-4e35-8ad1-accedf022a88,T00007427,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
e0fed667-bb5e-41b7-8b97-80281795b249,T00007467,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
8f4b3a48-86f0-47c0-a42d-bc1b85dae05d,T00007499,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
c72a41a2-2522-4ddd-b56a-ceaf3a530a71,T00007522,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
7297453a-75a9-43e7-bd76-d7ee1e725e0e,T00007670,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
b484c50e-8f2c-4602-825a-60abd46e9853,T00007678,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
9c0b3099-1aa2-43f0-abdb-f4dea42ac1e9,T00007814,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
5fbcbe60-e0a8-495f-acdd-cbda90c9f7ef,T00007816,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
58537ce6-df55-4e27-8838-8f4ad40ada5f,T00007836,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
17a433c9-df0d-46c5-8a2e-9842e21b2603,T00008069,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
d34317de-6eaf-4e54-88b8-a15f57c82ba3,T00008110,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
46a26369-a47f-4fce-ac43-77ab5b997818,T00008123,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
81229ae9-3390-4024-8158-049012a5a4e0,T00008316,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
10e16448-06ab-4c2d-8d34-00f46559bc64,T00008362,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
714cde53-befa-426d-b913-66943e42d8e7,T00008392,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
dea28d0d-bca9-4f77-a380-117a12af02eb,T00008484,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
d88fbf03-746e-4a5f-a56e-824e45c3ba59,T00008509,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
1cebdf95-e81e-4407-a152-10c1c7996be7,T00008534,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
e29e9e2d-6c1a-460b-89d4-18c9660a1b96,T00008561,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
19b87d19-4a09-4bab-bc2f-7a61e92c505b,T00008585,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
46428d8e-b60f-4521-9adf-0faaf07e1448,T00008695,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
75f58362-6f22-45a8-8857-2d371ddb044b,T00008755,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
910a78a1-bef6-42b0-8165-a4dff559ab28,T00008822,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
4c5d4c00-323e-4414-babc-cc2627c32580,T00008959,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
689fa181-513b-4d4e-9bbf-40fb73a0019f,T00009085,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
3e80ad92-8934-4e08-a776-f4926a37ff5a,T00009120,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
b6e3f0fe-6281-46e8-9218-518c523a32aa,T00009125,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
675c5780-5cfc-4953-a58d-94bc4cdd1343,T00009164,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
be582e4c-21b5-4ea0-9cda-769ba64a542b,T00009296,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
e73ce2cd-ab85-4f7e-b5b6-b40a6d27dc24,T00009343,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
542006c9-4765-4ae3-affc-29b76b747578,T00009422,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
6c434dc8-2dea-4484-a319-cccbe4be1d77,T00009429,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
96d94d47-fc29-4bd9-95f0-35fdbb207b30,T00009477,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
32976f1d-7a15-426e-a62e-0a0a236212e0,T00009604,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
2e15bbf3-1dca-49a0-8ed1-ffb3fbf8eb0d,T00009665,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
73b7236c-a077-4a2f-8317-b44a99523e40,T00009761,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
6b85f9d5-c0fa-49ac-9dda-b523e5661f0c,T00009799,domain,missing,,INVESTMENTS,1.0,medium,Required column 'domain' is missing.,True
c3b74f84-83ee-4cce-b243-6e25636bfe5d,T00000044,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
3abd15b2-20d0-445d-a4de-a7e9984d0588,T00000139,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
64398286-0bec-4099-95f2-36188ca1f49d,T00000151,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
32cb7db5-475d-495c-bf0c-2dad39cc5a32,T00000179,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
51c3fb2f-2153-48cc-8e32-97114fb2887a,T00000195,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
e7709409-617a-4360-bd5c-efb2fea15533,T00000201,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
8d0ff218-f501-4035-952f-6ea919e8622f,T00000389,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
1be3abcf-d7d6-4bad-934c-d021d1a05cc0,T00000422,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
25d55500-9ad7-4d4b-8a9a-40aca52b64bb,T00000436,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
7214f7a2-b97b-44e9-af6d-00d955c0df0c,T00000454,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
d09f3322-4a7e-4248-b964-6d19948bb727,T00000501,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
9b316c81-1b7a-4f8d-af76-ec2cada56c94,T00000540,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
325af1a3-8c2b-466e-9768-cfadcf3e5c8e,T00000643,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
a402315e-30ef-4e1d-8968-8c92e6888975,T00000683,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
afec1e38-d81f-49c9-9a8b-bea298882bbd,T00000736,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
5cb7b077-7b73-4158-ae59-161e8ef6c086,T00000754,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
e2d6c1a0-1bbd-4bf3-b5f5-c6cc20f30689,T00000786,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
e81089d4-0b15-4dbe-a6bc-96055eb5734f,T00000791,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
21b562ad-7dd3-4991-bfa7-babacdb58564,T00000911,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
c725f16d-fd20-4583-8d9a-a59f2e738bb2,T00000925,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
d1fe8499-e51e-4145-8ee8-4cba088e3630,T00000938,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
2c17675c-fb76-4f82-96a2-0d3c4f73003b,T00000986,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
d4291c7e-a929-43d3-aa28-aa8b2b561926,T00001108,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
5903e40d-244d-4c1b-825f-d1e16c34cd36,T00001213,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
6270fc87-3272-4117-96ec-e95f72eb4e18,T00001305,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
9512b24f-49ad-4f8a-a344-940992503b18,T00001328,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
cf0d819c-a7dc-45e7-be25-f48bf537906c,T00001420,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
823e1141-c150-43b1-96f9-a64d51950af8,T00001421,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
acc798f2-40b6-4a06-ba68-e1fc0a6e1b2a,T00001446,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
98760bd3-7bdf-4545-9a88-937af6ef50c8,T00001462,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
a3a0b707-ee62-46fe-ba44-20a60969c7da,T00001464,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
12d6629e-0849-408c-99b5-08aa823a0518,T00001504,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
49d07105-38e5-42df-82bb-c6f0279fb0f4,T00001565,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
ad481366-cf63-4626-a675-82f88e1dd884,T00001613,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
922f4dfc-dffe-471d-922a-be47052e5c27,T00001625,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
19d6c348-57f9-4366-9906-d60c4a3f6d6a,T00001634,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
6bf40977-ef7b-4d50-9247-0439ea8d1dd9,T00001649,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
e5f3a67b-e6c7-4ad2-9bd0-18c5a45e3062,T00001731,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
65870e34-8206-47da-8698-662be3c281a2,T00001790,location,missing,,Bidar,1.0,medium,Required column 'location' is missing.,True
