issue_id,row_id,column_name,issue_type,current_value,suggested_value,confidence,severity,reason,can_auto_fix
999848b3-19e8-4023-8223-2aed3f4d5ae5,I929854,category,anomaly,Shoes,Clothing,0.0544,high,Column 'category' deviates from similar normal records.,True
1378aded-e70b-4ddf-bf59-e356b89609df,I929854,payment_method,anomaly,Debit Card,Credit Card,0.0544,high,Column 'payment_method' deviates from similar normal records.,True
bd237913-08f2-476e-a0f7-69fb6452cfdd,I929854,shopping_mall,anomaly,Metropol AVM,Metropol AVM,0.0544,high,Column 'shopping_mall' deviates from similar normal records.,True
04b80446-2b4b-4e83-a31c-b67acf98686f,I863565,shopping_mall,anomaly,Viaport Outlet,Forum Istanbul,0.003,high,Column 'shopping_mall' deviates from similar normal records.,True
5c34dd73-b04b-4a43-822b-6a2849278161,I863565,age_group,anomaly,18_25,26_35,0.003,medium,Column 'age_group' deviates from similar normal records.,True
0e74f15e-7287-4ae1-8c46-91b44c8fa986,I148039,payment_method,anomaly,Debit Card,Cash,0.0032,high,Column 'payment_method' deviates from similar normal records.,True
a009bbd5-6cde-4f5f-a6c1-6f859e68aa94,I528108,category,anomaly,Books,Clothing,0.0932,high,Column 'category' deviates from similar normal records.,True
d45c58e8-83cb-442a-9655-c5ba833730e6,I328430,shopping_mall,anomaly,Viaport Outlet,Emaar Square Mall,0.0136,high,Column 'shopping_mall' deviates from similar normal records.,True
8f37e2c8-240a-421a-97a7-374fdf801d93,I551504,category,anomaly,Shoes,Clothing,0.115,high,Column 'category' deviates from similar normal records.,True
7587b61a-bc07-4ddf-93f0-2f8042727e98,I551504,shopping_mall,anomaly,Zorlu Center,Kanyon,0.115,high,Column 'shopping_mall' deviates from similar normal records.,True
ce88b923-4ca8-4b8f-9c55-f5d900e1a3e7,I301887,payment_method,anomaly,Credit Card,Cash,0.0995,high,Column 'payment_method' deviates from similar normal records.,True
c450a588-0c6e-416c-abae-231e3d1b89ae,I301887,shopping_mall,anomaly,Zorlu Center,Kanyon,0.0995,high,Column 'shopping_mall' deviates from similar normal records.,True
b3254931-0f4b-4845-b371-9b38901145fc,I283492,shopping_mall,anomaly,Emaar Square Mall,Metropol AVM,0.0047,high,Column 'shopping_mall' deviates from similar normal records.,True
4797b2e4-53c2-4e24-84d8-78dfd171bc11,I126253,shopping_mall,anomaly,Metrocity,Metrocity,0.04,high,Column 'shopping_mall' deviates from similar normal records.,True
61b10c0d-b53f-43e1-97f6-840d62a983e4,I322886,shopping_mall,anomaly,Istinye Park,Mall of Istanbul,0.0437,high,Column 'shopping_mall' deviates from similar normal records.,True
ce6c199f-d23e-4430-a863-ef415042fce8,I472142,gender,anomaly,Male,Female,0.003,high,Column 'gender' deviates from similar normal records.,True
e9ea0e66-5779-4af5-b43d-5dd9c1b6d1a3,I208028,payment_method,anomaly,Credit Card,Cash,0.1249,high,Column 'payment_method' deviates from similar normal records.,True
cd848dbe-b8ce-4c8a-819b-277a0116392f,I148225,shopping_mall,anomaly,Mall of Istanbul,Kanyon,0.0075,high,Column 'shopping_mall' deviates from similar normal records.,True
3808aa07-27bf-465a-a51f-68a3e09ae711,I307337,shopping_mall,anomaly,Metropol AVM,Mall of Istanbul,0.0728,high,Column 'shopping_mall' deviates from similar normal records.,True
978d6e91-0f05-4244-85c3-ef389b76e79e,I713320,category,anomaly,Technology,Shoes,0.1859,high,Column 'category' deviates from similar normal records.,True
08ac9ad2-2951-44dd-abfe-db7e7ed644ca,I713320,shopping_mall,anomaly,Zorlu Center,Kanyon,0.1859,high,Column 'shopping_mall' deviates from similar normal records.,True
6107dfda-c289-46c1-b9bd-42b6d9ee47ca,I713320,age_group,anomaly,26_35,26_35,0.1859,low,Column 'age_group' deviates from similar normal records.,True
f876c55a-1b30-44bb-98dd-ffa2e7233ffd,I291281,shopping_mall,anomaly,Metropol AVM,Kanyon,0.0452,high,Column 'shopping_mall' deviates from similar normal records.,True
7d96a0b9-2f25-4e46-ad6a-74b6b613d740,I211823,payment_method,anomaly,Debit Card,Debit Card,0.0776,high,Column 'payment_method' deviates from similar normal records.,True
b5d571a5-56bf-46ac-9b0c-6cc78bbec003,I211823,shopping_mall,anomaly,Zorlu Center,Metrocity,0.0776,high,Column 'shopping_mall' deviates from similar normal records.,True
d45ced53-09a4-47f9-b64a-5d6e34763d4d,I186437,payment_method,anomaly,Debit Card,Cash,0.0517,high,Column 'payment_method' deviates from similar normal records.,True
5bd7f96d-fddd-4edb-a6dd-b7d69b594f50,I186437,shopping_mall,anomaly,Kanyon,Kanyon,0.0517,high,Column 'shopping_mall' deviates from similar normal records.,True
e1386cb0-596a-439a-8557-d0ec735cfd42,I328455,gender,anomaly,Male,Female,0.0644,high,Column 'gender' deviates from similar normal records.,True
a6428c7a-a6dc-4031-b12f-71753fb6d80e,I328455,shopping_mall,anomaly,Mall of Istanbul,Mall of Istanbul,0.0644,high,Column 'shopping_mall' deviates from similar normal records.,True
0bc661c5-8aef-4289-8781-58a1df4702c8,I300065,shopping_mall,anomaly,Viaport Outlet,Kanyon,0.1535,high,Column 'shopping_mall' deviates from similar normal records.,True
b9ccf54c-1442-4967-8a29-799b02f261ba,I846448,category,anomaly,Cosmetics,Food & Beverage,0.0075,high,Column 'category' deviates from similar normal records.,True
904edc62-5e83-4dca-b8d6-454f58a2d221,I846448,payment_method,anomaly,Debit Card,Cash,0.0075,high,Column 'payment_method' deviates from similar normal records.,True
b80a231b-4914-4f39-ac85-e4bb7d1d27b7,I304483,shopping_mall,anomaly,Viaport Outlet,Viaport Outlet,0.0475,high,Column 'shopping_mall' deviates from similar normal records.,True
d33c930a-ff81-42ea-9c35-64959f2faa6e,I539167,shopping_mall,anomaly,Zorlu Center,Istinye Park,0.0089,high,Column 'shopping_mall' deviates from similar normal records.,True
1d17be35-91e8-410b-ad23-92c9bc9774af,I165932,gender,anomaly,Male,Female,0.0146,high,Column 'gender' deviates from similar normal records.,True
2da52987-3dfa-49ac-ac8a-9de7b8d88531,I165932,shopping_mall,anomaly,Cevahir AVM,Cevahir AVM,0.0146,high,Column 'shopping_mall' deviates from similar normal records.,True
5e5f51f1-a76f-4e35-ae3b-3336d334139d,I248527,shopping_mall,anomaly,Viaport Outlet,Kanyon,0.0403,high,Column 'shopping_mall' deviates from similar normal records.,True
